Avril Lavigne,Hot,PH56216,,,,
The Bangles,Manic Monday,PH56222,,,,
Barbara Mandrell,Tonight My Baby's Coming Home,PH56224,,,,
Barenaked Ladies,Be My Yoko Ono,PH56230,,,,
Barenaked Ladies,Brian Wilson,PH56232,,,,
Barenaked Ladies,Easy,PH56234,,,,
Barenaked Ladies,When I Fall,PH56244,,,,
The Beatles,Another Girl,PH56252,,,,
The Beatles,I Should Have Known Better,PH56254,,,,
The Beatles,I'll Cry Instead,PH56256,,,,
The Beatles,Julia,PH56258,,,,
The Beatles,Tell Me What You See,PH56260,,,,
The Beatles,Two of Us,PH56262,,,,
Belle Stars,Iko Iko,PH56266,,,,
Berlin,No More Words,PH56268,,,,
Better Than Ezra,Juicy,PH56270,,,,
Black Sabbath,Wicked World,PH56286,,,,
Blind Faith,Can't Find My Way Home,PH56288,,,,
Blue October,Calling You,PH56292,,,,
Blue October,Into The Ocean,PH56294,,,,
Bo Bice,U Make Me Better,PH56296,,,,
Bobby Day,Rockin' Robin,PH56308,,,,
Bobby Vee,Take Good Care of My Baby,PH56310,,,,
Bon Jovi,Lost Highway,PH56312,,,,
Bowling For Soup,1985,PH56320,,,,
Bowling For Soup,Ohio (Come Back To Texas),PH56324,,,,
Breathe,Hands To Heaven,PH56334,,,,
Brenton Wood,Gimme A Little Sign,PH56336,,,,
Britney Spears,Someday (I Will Understand),PH56338,,,,
Brook Benton,It's Just A Matter of Time,PH56340,,,,
Brooks & Dunn,Brand New Man,PH56342,,,,
Buckcherry,Sorry,PH56358,,,,
Bush,Chemicals Between Us,PH56360,,,,
Carly Simon,Moonlight Serenade,PH56366,,,,
Cartel,Honestly,PH56374,,,,
The Casinos,Then You Can Tell Me Goodbye,PH56376,,,,
Chantal Kreviazuk,In This Life,PH56380,,,,
Cher,All I Ever Need Is You,PH56382,,,,
Cher,Dark Lady,PH56384,,,,
Cher,Take Me Home,PH56386,,,,
The Chords,Sh-Boom,PH56392,,,,
Chris Rice,When Did You Fall (In Love With Me),PH56394,,,,
The Commodores,Lady (You Bring Me Up),PH56412,,,,
Connie Smith,Then And Only Then,PH56414,,,,
The Corrs,Summer Sunshine,PH56418,,,,
Coven,One Tin Soldier,PH56424,,,,
England Dan & John Ford Coley,It's Sad To Belong,PH56428,,,,
The Pretenders,My City Was Gone,PH56434,,,,
Crossfade,Colors,PH56438,,,,
Crystal Gayle,Wrong Road Again,PH56440,,,,
Daniel Bedingfield,Gotta Get Thru This,PH56444,,,,
Daniel Powter,Free Loop,PH56446,,,,
Dashboard Confessional,Stolen,PH56450,,,,
Debelah Morgan,Dance With Me,PH56466,,,,
The Dells,"Oh, What A Nite",PH56472,,,,
Derek & The Dominos,Layla,PH56474,,,,
Diana Anaid,Last Thing,PH56478,,,,
Dido,Don't Leave Home,PH56482,,,,
The Pretenders,Mystery Achievement,PH56486,,,,
Dixie Chicks,Home,PH56494,,,,
Dixie Chicks,Top of the World,PH56498,,,,
Doris Day,Sentimental Journey,PH56506,,,,
Doug Stone,Dream High,PH56510,,,,
Dr. Hook,Sharing The Night Together,PH56512,,,,
Dusty Springfield,Wishin' And Hopin',PH56518,,,,
Elton John,Honky Cat,PH56530,,,,
Emerson Hart,If You're Gonna Leave,PH56536,,,,
Enrique Iglesias,Love To See You Cry,PH56544,,,,
Ethel Merman,Everything's Coming Up Roses,PH56548,,,,
Expose,Come Go With Me,PH56552,,,,
Fats Domino,I'm In Love Again,PH56560,,,,
Finger Eleven,One Thing,PH56568,,,,
Five For Fighting,Easy Tonight,PH56570,,,,
Five For Fighting,If God Made You,PH56572,,,,
Fleetwood Mac,Landslide,PH56574,,,,
Fleetwood Mac,Say You Will,PH56576,,,,
Foo Fighters,Miracle,PH56582,,,,
Fountains of Wayne,Stacy's Mom,PH56584,,,,
Frankie Goes To Hollywood,Relax,PH56586,,,,
Frankie Laine,On The Sunny Side of the Street,PH56590,,,,
Franz Ferdinand,Do You Want To,PH56594,,,,
Frickin A,Jessie's Girl,PH56600,,,,
Fuel,Falls On Me,PH56602,,,,
The Gap Band,Early In The Morning,PH56604,,,,
Garth Brooks,You Move Me,PH56618,,,,
Gavin Degraw,Follow Through,PH56620,,,,
George Harrison,My Sweet Lord,PH56628,,,,
George Strait,Ace In The Hole,PH56630,,,,
Glenn Medeiros,Nothing's Gonna Change My Love For You,PH56636,,,,
Gnarls Barkley,Smiley Faces,PH56638,,,,
Goo Goo Dolls,Better Days,PH56640,,,,
Goo Goo Dolls,Give A Little Bit,PH56642,,,,
Goo Goo Dolls,Sympathy,PH56644,,,,
Gordon Lightfoot,Carefree Highway,PH56648,,,,
Guster,Careful,PH56658,,,,
Hank Snow,I'm Moving On,PH56662,,,,
Hank Williams Jr,Dixie On My Mind,PH56664,,,,
Heart,Magic Man,PH56666,,,,
Hoobastank,Disappear,PH56674,,,,
Hoobastank,Inside of You,PH56676,,,,
Hoobastank,Same Direction,PH56678,,,,
Howard Jones,Everlasting Love,PH56680,,,,
Howie Day,She Says,PH56684,,,,
Jan & Dean,Surf City,PH56714,,,,
Jessi Colter,I'm Not Lisa,PH56734,,,,
Jimmie Rodgers,Kisses Sweeter Than Wine,PH56742,,,,
Jimmy Eat World,Pain,PH56744,,,,
Jimmy Ruffin,What Becomes of the Brokenhearted,PH56746,,,,
Jo Dee Messina,Stand Beside Me,PH56748,,,,
Joan Weber,Let Me Go Lover,PH56750,,,,
Joe Diffie,It's Always Somethin',PH56752,,,,
Joe ft. Mystikal,Stutter,PH56754,,,,
Joe Jackson,Is She Really Going Out With Him,PH56756,,,,
John Anderson,I Fell In The Water,PH56758,,,,
John Anderson,Straight Tequila Night,PH56760,,,,
Slaughter,Up All Night,PH56764,,,,
John Lennon,Give Peace A Chance,PH56766,,,,
John Michael Montgomery,Life's A Dance,PH56782,,,,
Johnny Ace,Pledging My Love,PH56784,,,,
Allman Brothers Band,Ain't Wastin' Time No More,PH56796,,,,
Cream,Badge,PH56800,,,,
Juice Newton,You Make Me Want To Make You Mine,PH56822,,,,
Kathy Mattea,She Came From Fort Worth,PH56826,,,,
Kiss,I Love It Loud,PH56842,,,,
The Kingston Trio,Where Have All The Flowers Gone,PH56846,,,,
Kylie Minogue,Come Into My World,PH56854,,,,
Leann Rimes,Soon,PH56862,,,,
Lee Ann Womack,I'll Think of a Reason Later,PH56868,,,,
Lena Horne,Stormy Weather,PH56870,,,,
Leslie Gore,Judy's Turn To Cry,PH56876,,,,
Linda Ronstadt,Just One Look,PH56886,,,,
Linda Ronstadt,"Poor, Poor, Pitiful Me",PH56888,,,,
Lindsay Lohan,Rumors,PH56892,,,,
Lisa Lisa & The Cult Jam,Head To Toe,PH56896,,,,
Little River Band,Cool Change,PH56898,,,,
Live,Lightning Crashes,PH56900,,,,
Loretta Lynn,One's On The Way,PH56908,,,,
Lou Reed,Sweet Jane,PH56912,,,,
Loverboy,Lovin' Every Minute of It,PH56914,,,,
Lynn Anderson,Listen To A Country Song,PH56918,,,,
Madonna,Physical Attraction,PH56926,,,,
Jonathan Edwards,Shanty,PH56930,,,,
Mark Lyndsey,Arizona,PH56932,,,,
Stevie Ray Vaughn,Change It,PH56946,,,,
Marty Stuart,Hillbilly Rock,PH56950,,,,
The Marvelettes,Don't Mess With Bill,PH56952,,,,
Arch Enemy,Nemesis,PH56964,,,,
Avenged Sevenfold,A Little Piece of Heaven,PH56966,,,,
Melissa Etheridge,All American Girl,PH56968,,,,
Melissa Etheridge,Bring Me Some Water,PH56970,,,,
Melissa Etheridge,Enough of Me,PH56972,,,,
Melissa Etheridge,I Run For Life,PH56974,,,,
Melissa Etheridge,Lucky,PH56976,,,,
Mike & The Mechanics,All I Need Is A Miracle,PH57002,,,,
The Motels,Suddenly Last Summer,PH57012,,,,
Murray Head,One Night In Bangkok,PH57014,,,,
Neal McCoy,For A Change,PH57030,,,,
Metallica,Astronomy,PH57036,,,,
Nickelback,Feelin' Way Too Damn Good,PH57044,,,,
Ok Go,Here It Goes Again,PH57062,,,,
Olivia Newton-John,Let Me Be There,PH57064,,,,
Pam Tillis,Don't Tell Me What To Do,PH57078,,,,
Pat Benatar,Hell Is For Children,PH57090,,,,
Pat Benatar,Little Too Late,PH57092,,,,
Pat Benatar,Sex As A Weapon,PH57094,,,,
Pat Benatar,We Live For Love,PH57096,,,,
Perry Como,And I Love You So,PH57116,,,,
Phil Collins,Can't Stop Loving You (Though I Try),PH57118,,,,
Pointer Sisters,Fire,PH57130,,,,
The Pretenders,Back On The Chain Gang,PH57134,,,,
Prince,Cream,PH57136,,,,
Muse,Assassin,PH57138,,,,
Muse,Hysteria,PH57142,,,,
Muse,Plug In Baby,PH57144,,,,
The Ramones,Rock 'N Roll High School,PH57146,,,,
Muse,Stockholm Syndrome,PH57154,,,,
Red Jumpsuit Apparatus,Your Guardian Angel,PH57158,,,,
REO Speedwagon,Roll With The Changes,PH57162,,,,
Ricky Van Shelton,Life Turned Her That Way,PH57168,,,,
Sam Cooke,Having A Party,PH57192,,,,
Santana,Nothing At All,PH57194,,,,
Santana & Michelle Branch,I'm Feeling You,PH57196,,,,
Scritti Politti,Perfect Way,PH57202,,,,
Shaggy,The Strength of a Woman,PH57208,,,,
The Shangri-Las,Remember (Walkin' In The Sand),PH57210,,,,
Simple Plan,Crazy,PH57236,,,,
Simple Plan,Shut Up,PH57240,,,,
The Skyliners,Since I Don't Have You,PH57246,,,,
Smash Mouth,Pacific Coast Party,PH57248,,,,
Staind,So Far Away,PH57260,,,,
Steely Dan,Black Friday,PH57262,,,,
Stephen Bishop,It Might Be You,PH57272,,,,
Steve Wariner,Life's Highway,PH57276,,,,
Suzanne Vega,Luka,PH57296,,,,
Sylvia,Nobody,PH57302,,,,
Tanya Tucker,Blood Red And Going Down,PH57304,,,,
The Teddy Bears,To Know Him Is To Love Him,PH57310,,,,
Tennessee Ernie Ford,Shot Gun Boogie,PH57314,,,,
The Calling,Anything,PH57318,,,,
Three Dog Night,Shambala,PH57330,,,,
Kenny Rogers,Something's Burning,PH57332,,,,
Todd Rundgren,Can We Still Be Friends,PH57334,,,,
Tony Bennett,Just In Time,PH57348,,,,
Trapt,Echo,PH57354,,,,
Van Halen,Beautiful Girls,PH57372,,,,
Van Halen,Feel Your Love Tonight,PH57374,,,,
Van Halen,Hot For Teacher,PH57376,,,,
Van Halen,Right Now,PH57380,,,,
Van Halen,Unchained,PH57382,,,,
Van Morrison,Caravan,PH57384,,,,
The Veronicas,4ever,PH57392,,,,
Vertical Horizon,Forever,PH57394,,,,
Vickie Sue Robinson,Turn The Beat Around,PH57396,,,,
Vince Gill,Look At Us,PH57398,,,,
The Vines,Get Free,PH57400,,,,
Foreigner,Long Long Way From Home,PH57414,,,,
Amii Stewart,Knock On Wood,PH57440,,,,
Maroon 5,Never Gonna Leave This Bed,PH57608,,,,
12 Stones,Crash,PH57766,,,,
Abba,Chiquitita,PH57776,,,,
Abba,Happy New Year,PH57778,,,,
Abba,So Long,PH57786,,,,
Abba,Thank You For The Music,PH57788,,,,
Buddy Holly,"Crying, Waiting, Hoping",PH57800,,,,
Allison Moorer,Up This High,PH57806,,,,
American Hi-Fi,Another Perfect Day,PH57814,,,,
Andy Griggs,If Heaven,PH57822,,,,
Aretha Franklin,Walk On By,PH57824,,,,
Atomic Kitten,Walking On The Water,PH57826,,,,
Audiovent,The Energy,PH57830,,,,
AURORA,The Day It Rained Forever,PH57832,,,,
Barenaked Ladies,Sell Sell Sell,PH57844,,,,
The Beatles,Act Naturally,PH57848,,,,
The Beatles,"Good Morning, Good Morning",PH57850,,,,
John Holt,Killing Me Softly,PH57854,,,,
Billy Joel,She's Got A Way,PH57868,,,,
Billy Swan,I Can Help,PH57870,,,,
The Blues Brothers,Rubber Biscuit,PH57894,,,,
The Blues Brothers,Think,PH57896,,,,
Boyz II Men,The Color of Love,PH57908,,,,
Britney Spears,You Got It All,PH57916,,,,
Brooks & Dunn,Husbands And Wives,PH57918,,,,
Cal Smith,Country Bumpkin,PH57928,,,,
Celine Dion,Only One Road,PH57936,,,,
Chairmen of The Board,Give Me Just A Little More Time,PH57938,,,,
Kenny Chesney,Reality,PH57952,,,,
Counting Crows,American Girls,PH57978,,,,
Course of Nature,Wall of Shame,PH57980,,,,
The Cranberries,Wake Up And Smell The Coffee,PH57984,,,,
Creedence Clearwater Revival (CCR),Born On The Bayou,PH57986,,,,
Creedence Clearwater Revival (CCR),Green River,PH57988,,,,
Creedence Clearwater Revival (CCR),I Put A Spell On You,PH57990,,,,
Creedence Clearwater Revival (CCR),Run Through The Jungle,PH57994,,,,
The Cult,Rise,PH57996,,,,
Darryl Worley,Family Tree,PH58004,,,,
Sara Evans,My Heart Can't Tell You No,PH58008,,,,
Dobie Gray,The In Crowd,PH58046,,,,
Doves,There Goes The Fear,PH58052,,,,
Dr. Hook,Sexy Eyes,PH58054,,,,
Drowning Pool,Tear Away,PH58058,,,,
Hilary Duff,The Getaway,PH58060,,,,
Eddy Arnold,I Really Don't Want To Know,PH58064,,,,
Elvis Presley,"(Now And Then, There's) A Fool Such As I",PH58068,,,,
Evanescence,Whisper,PH58090,,,,
Fleetwood Mac,Say You Love Me,PH58100,,,,
Frank Sinatra,Fly Me To The Moon (Uptempo),PH58110,,,,
Gabrielle,Should I Stay,PH58116,,,,
George Jones,The Grand Tour,PH58120,,,,
Greenwheel,Breathe,PH58130,,,,
Greg Kihn,For You,PH58132,,,,
Holly Palmer,Just So You Know,PH58148,,,,
Hoobastank,Out of Control,PH58150,,,,
Incubus,Warning,PH58162,,,,
Jade Anderson,Sugar High,PH58172,,,,
Jane's Addiction,Just Because,PH58176,,,,
Jeff Bates,The Love Song,PH58180,,,,
Jimmy Buffett,Another Saturday Night,PH58190,,,,
Jimmy Buffett,Pencil Thin Mustache,PH58198,,,,
Jimmy Dean,Big Bad John,PH58204,,,,
Joe Diffie,If The Devil Danced (In Empty Pockets),PH58208,,,,
Johnny Rzeznik,I'm Still Here (Jim's Theme),PH58220,,,,
Jump5,Forever In My Heart,PH58224,,,,
Keith Urban,Raining On Sunday,PH58228,,,,
Kenny Chesney,Big Star,PH58236,,,,
Kiss,Strutter,PH58264,,,,
Liam Lynch,United States of Whatever,PH58272,,,,
Lifehouse,Just Another Name,PH58274,,,,
Lillix,What I Like About You,PH58278,,,,
Live,Deep Enough,PH58286,,,,
Live,Simple Creed,PH58288,,,,
Lucinda Williams,Righteously,PH58296,,,,
M2M,Everything You Do,PH58302,,,,
Mandy Moore,Saturate Me,PH58314,,,,
Marc Anthony,Show Me The Way,PH58316,,,,
Rainbow,Since U Been Gone,PH58318,,,,
Michelle Anastasio,Crazy,PH58340,,,,
Moby,Natural Blue,PH58344,,,,
No Secrets,Skin Deep,PH58386,,,,
The Oak Ridge Boys,Sail Away,PH58388,,,,
The Offspring,Original Prankster,PH58394,,,,
Pam Tillis,So Wrong,PH58404,,,,
Papa Roach,Last Resort,PH58406,,,,
Paulina Rubio,I Was Made For Lovin' You,PH58414,,,,
Perry Como,Make Someone Happy,PH58418,,,,
Play,I Must Not Chase The Boys,PH58426,,,,
Play,Whole Again,PH58428,,,,
R Kelly,Happy People,PH58440,,,,
Richard Marx,Straight From My Heart,PH58456,,,,
Saliva,Always,PH58462,,,,
Sevendust,Live Again,PH58470,,,,
Shaggy & Brian & Tony Gold,Hey Sexy Lady,PH58472,,,,
Sheryl Crow,It's Only Love,PH58482,,,,
Shinedown,Burning Bright,PH58484,,,,
Simple Plan,Happy Together,PH58486,,,,
Socialburn,Down,PH58488,,,,
Sonique,I Put A Spell On You,PH58492,,,,
Staind,Outside,PH58498,,,,
Steps,I Know Him So Well,PH58502,,,,
Stevie Nicks,Fall From Grace,PH58508,,,,
Stevie Nicks,Planets of the Universe,PH58510,,,,
Stevie Nicks,Sorcerer,PH58512,,,,
Sum 41,Mr. Amsterdam,PH58522,,,,
Sum 41,The Hell Song,PH58526,,,,
Sweet Female Attitude,Flowers,PH58528,,,,
System of A Down,Innervision,PH58530,,,,
Tg Sheppard,I Loved 'Em Every One,PH58542,,,,
Three Dog Night,Easy To Be Hard,PH58546,,,,
Tool,Parabola,PH58562,,,,
Toya,No Matta What (Party All Night),PH58568,,,,
Transmatic,Come,PH58570,,,,
Trust Company,Downfall,PH58574,,,,
Wanda Jackson,Right Or Wrong,PH58598,,,,
Waylon Jennings,Never Could Toe The Mark,PH58608,,,,
Will Young,Evergreen,PH58626,,,,
Wyclef Jean,Perfect Gentleman,PH58628,,,,
Zwan,Honestly,PH58630,,,,
Blink-182,Up All Night,PH58636,,,,
Foo Fighters,I Should Have Known,PH58642,,,,
Bad Company,Seagull,PH58670,,,,
Dexy's Midnight Runners,Jackie Wilson Said (I'm In Heaven When You Smile),PH58674,,,,
Joe Cocker,Could You Be Loved,PH58712,,,,
Adele,Hiding My Heart,PH58748,,,,
Lionel Richie,Easy,PH58782,,,,
Simply Red,It's Only Love,PH58788,,,,
Simply Red,The Right Thing,PH58792,,,,
Tom Jones,You Can Leave Your Hat On,PH58794,,,,
The Cranberries,This Is The Day,PH58800,,,,
Led Zeppelin,Bring It On Home (To Me),PH58810,,,,
Air Supply,Now And Forever,PH58854,,,,
Eartha Kitt,Where Is My Man,PH58864,,,,
Led Zeppelin,You Shook Me,PH58876,,,,
Dropkick Murphys,Kiss Me I'm Shitfaced,PH58904,,,,
Gary Moore,Over The Hills And Far Away,PH58910,,,,
Emiliana Torrini,Jungle Drum,PH58934,,,,
Pixie Lot,Gravity,PH58942,,,,
Saxon,Princess of the Night,PH58946,,,,
Simple Plan,Welcome To My Life,PH58950,,,,
Vanessa Hudgens,Say OK,PH58954,,,,
Deep Purple,Child In Time,PH58958,,,,
Alanis Morissette,Everything,PH58968,,,,
Allman Brothers,Ramblin' Man,PH58972,,,,
Britney Spears,The Beat Goes On,PH58988,,,,
Cream,Tales of Brave Ulysses,PH58998,,,,
Dean Martin,In The Chapel In The Moonlight,PH59000,,,,
Elvis Presley,I Beg of You,PH59004,,,,
Engelbert Humperdinck,I Never Said Goodbye,PH59006,,,,
Engelbert Humperdinck,In Time,PH59008,,,,
Engelbert Humperdinck,My Marie,PH59012,,,,
Engelbert Humperdinck,This Moment In Time,PH59016,,,,
Fastball,Out of My Head,PH59020,,,,
Frank Sinatra,Get Happy,PH59022,,,,
Frank Sinatra,You'd Be Nice To Come Home To,PH59024,,,,
Goo Goo Dolls,Black Balloon,PH59030,,,,
Keith Urban,Sweet Thing,PH59046,,,,
Leann Rimes,Nothin' New Under The Moon,PH59050,,,,
Norah Jones,Seven Years,PH59064,,,,
Ozark Mountain Daredevils,If You Wanna Get To Heaven,PH59068,,,,
The Platters,I Didn't Care,PH59080,,,,
Randy Houser,Boots On,PH59084,,,,
Rod Stewart,If We Fall In Love Tonight,PH59088,,,,
Rod Stewart,This Old Heart of Mine,PH59090,,,,
Sheryl Crow,C'mon C'mon,PH59094,,,,
Tom Jones,You've Lost That Lovin' Feeling,PH59120,,,,
Lena Meyer-Landrut,Satellite,PH59124,,,,
Al Wilson,Show And Tell,PH59148,,,,
Albert Collins,Brick,PH59150,,,,
Ann Margaret,Begin The Beguine,PH59168,,,,
Aretha Franklin,Higher Ground,PH59170,,,,
Arlo Guthrie,Coming Into Los Angeles,PH59172,,,,
Barry Manilow,Tryin' To Get The Feeling Again,PH59184,,,,
The Bee Gees,Too Much Heaven,PH59192,,,,
Better Than Ezra,Desperately Wanting,PH59196,,,,
Billie Jo Spears,Which Way You Goin' Billy,PH59198,,,,
Billy Ocean,Loverboy,PH59210,,,,
Blessid Union of Souls,Oh Virginia,PH59212,,,,
"Blood, Sweat & Tears",And When I Die,PH59214,,,,
Blue,Breathe Easy,PH59216,,,,
Bobby Darin,"Hello, Young Lovers",PH59234,,,,
Bobby Darin,More (Theme from Mondo Cane),PH59236,,,,
Bobby Vee,Devil Or Angel,PH59238,,,,
Boney M,Daddy Cool,PH59242,,,,
Bonnie Raitt,Angel From Montgomery,PH59244,,,,
Bonnie Tyler,Have You Ever Seen The Rain,PH59250,,,,
Boz Scaggs,It's Over,PH59252,,,,
Boz Scaggs,Look What You've Done To Me,PH59254,,,,
Boz Scaggs,What Can I Say,PH59256,,,,
Canned Heat,Goin' Up The Country,PH59264,,,,
Chantay Savage,I Will Survive,PH59274,,,,
Charlie Pride,Crystal Chandeliers,PH59278,,,,
Charlie Pride,I'd Rather Love You,PH59280,,,,
Charlie Pride,Kaw-Liga,PH59282,,,,
Charlie Pride,Roll On Mississippi,PH59284,,,,
Charlie Pride,You Win Again,PH59286,,,,
Chic,I Want Your Love,PH59294,,,,
Chicago,Feelin' Stronger Everyday,PH59296,,,,
Chicago,Here In My Heart,PH59298,,,,
Chicago,Just You 'N Me,PH59300,,,,
Chicago,Old Days,PH59302,,,,
Chis Montez,Let's Dance,PH59306,,,,
Classics IV,Stormy,PH59310,,,,
Cliff Richard,Constantly (L'edera),PH59316,,,,
Connie Francis,Three Coins In A Fountain,PH59336,,,,
Cream,Crossroads,PH59340,,,,
Crystal Gayle,The Blue Side,PH59346,,,,
Dean Martin,I Wish You Love,PH59362,,,,
Dean Martin,Someday (You'll Want Me To Want You),PH59366,,,,
Dean Martin,Standing On The Corner,PH59368,,,,
Dean Martin,You Belong To Me,PH59370,,,,
The Delphonics,La La (Means I Love You),PH59374,,,,
Derek and The Dominos,Have You Ever Loved A Woman,PH59376,,,,
Diana Ross,I'm Gonna Make You Love Me,PH59378,,,,
Diana Ross,Love Hangover,PH59380,,,,
Dolly Parton,In The Ghetto,PH59384,,,,
Don Gibson,Sea of Heartbreak,PH59386,,,,
Donna Summer,Macarthur Park,PH59388,,,,
Dr. Hook,"Carry Me, Carrie",PH59396,,,,
Edison Lighthouse,Love Grows Where My Rosemary Goes,PH59404,,,,
Ella Fitzgerald,Crazy He Calls Me,PH59410,,,,
Elton John,Love Lies Bleeding,PH59412,,,,
Elvis Presley,Ku-u-i-po (Hawaiian Sweetheart),PH59418,,,,
Elvis Presley,Proud Mary,PH59420,,,,
Eric Clapton,I've Got Rock 'N Roll Heart,PH59428,,,,
Eva Cassidy,Drowning In The Sea of Love,PH59440,,,,
Expose,Tell Me Why,PH59442,,,,
The Five Stairsteps,Ooh Child,PH59446,,,,
Frank Sinatra,At Long Last Love,PH59450,,,,
Frankie Laine,Hey Joe,PH59454,,,,
Frankie Lymon,Promise To Remember,PH59458,,,,
George Jones,Tennessee Whiskey,PH59470,,,,
Gina G,Gimme Some Love,PH59474,,,,
The Grass Roots,I'd Wait A Million Years,PH59484,,,,
Herman's Hermits,I'm Into Something Good,PH59504,,,,
Herman's Hermits,Silhouettes,PH59506,,,,
Hootie & The Blowfish,Be The One,PH59510,,,,
Huey Smith,Rockin' Pneumonia & The Boogie Woogie Flu,PH59514,,,,
J D Souther,You're Only Lonely,PH59524,,,,
The Jackson 5,Never Can Say Goodbye,PH59526,,,,
James Brown,Bewildered,PH59530,,,,
James Brown,Super Bad,PH59536,,,,
Jeff Healy,Blue Jean Blues,PH59540,,,,
Jeff Healy,While My Guitar Gently Weeps,PH59542,,,,
Jerry Vale,Al Di La,PH59544,,,,
Jimmy Logan,I Love A Lassie,PH59556,,,,
Joceyln Enriquez,A Little Bit of Ecstacy,PH59560,,,,
John Denver,Shanghai Breezes,PH59566,,,,
Johnny Cash,Cocaine Blues,PH59576,,,,
Keane,Bend And Break,PH59590,,,,
Keane,Is It Any Wonder,PH59592,,,,
Kenny Rogers,Love Or Something Like It,PH59598,,,,
Lasgo,Something (Remix),PH59608,,,,
Little River Band,It's A Long Way There,PH59622,,,,
Live,Turn My Head,PH59626,,,,
Lonestar,Walking In Memphis,PH59628,,,,
Lou Rawls,Tobacco Road,PH59632,,,,
Luther Ingram,If Loving You Is Wrong,PH59638,,,,
Lyle Lovett,She's No Lady,PH59640,,,,
Lynyrd Skynyrd,Call Me The Breeze,PH59642,,,,
Lynyrd Skynyrd,Poison Whiskey,PH59648,,,,
Lynyrd Skynyrd,Swamp Music,PH59650,,,,
Main Ingredient,Just Don't Want To Be Lonely,PH59656,,,,
Mamas & Papas,Do You Wanna Dance,PH59658,,,,
Mariah Carey,Shake It Off,PH59664,,,,
Maurice Chavalier,Thank Heaven For Little Girls,PH59674,,,,
Meat Loaf,Midnight At The Lost And Found,PH59676,,,,
Meat Loaf,Read 'Em And Weep,PH59680,,,,
Moody Blues,Legend of a Mind,PH59690,,,,
Moody Blues,Ride My See-Saw,PH59694,,,,
Mungo Jerry,In The Summertime,PH59698,,,,
Nat King Cole,Dont Get Around Much Any More,PH59702,,,,
Natalie Cole,Mr. Melody,PH59704,,,,
Robbie Williams,A Place To Crash (Boom Boom Boom),PH59714,,,,
Robyn,Do You Know (What It Takes),PH59724,,,,
Rod Stewart,Some Guys Have All The Luck,PH59728,,,,
Rod Stewart,When I Need You,PH59732,,,,
Savage Garden,Chained To You,PH59744,,,,
Savage Garden,I Don't Know You Anymore,PH59746,,,,
Savage Garden,The Love After Me,PH59748,,,,
Savage Garden,Two Beds And A Coffee Machine,PH59750,,,,
Sister Hazel,Change Your Mind,PH59764,,,,
Smash Mouth,Waste,PH59768,,,,
Smokey Robinson and The Miracles,Do It Baby,PH59770,,,,
Smokey Robinson and The Miracles,Mickey's Monkey,PH59772,,,,
T. Rex,I Love To Boogie,PH59788,,,,
Ted Nugent,Stranglehold,PH59792,,,,
Teddy Pendergrass,Joy,PH59794,,,,
Teddy Pendergrass,And If I Had,PH59796,,,,
Teddy Pendergrass,Turn Off The Lights,PH59798,,,,
The Andrews Sisters,Boogie Woogie Bugle Boy,PH59802,,,,
